length,mfe,loops,loop_length,gc,loop_gc,stem_length,longest_stem,bulges,longest_bulge,bulges_symmetric,bulges_asymmetric,stem_mismatches,A(((,A((.,A(..,A(.(,A.((,A.(.,A..(,A...,G(((,G((.,G(..,G(.(,G.((,G.(.,G..(,G...,T(((,T((.,T(..,T(.(,T.((,T.(.,T..(,T...,C(((,C((.,C(..,C(.(,C.((,C.(.,C..(,C...
81,-32.5,1,6,51.85185185185185,66.66666666666666,29,9,6,2,1,5,25,1,2,1,1,0,0,1,0,3,2,0,0,0,0,0,1,3,0,0,0,1,0,0,0,5,2,0,0,1,0,2,1
71,-36.70000076293945,1,8,61.97183098591549,75.0,26,7,4,2,2,2,18,1,1,0,0,1,0,1,0,5,0,0,0,1,0,1,1,3,0,0,1,0,0,0,0,3,2,0,1,0,0,0,1
86,-28.200000762939453,1,10,39.53488372093023,20.0,28,7,5,3,2,3,24,2,0,1,1,0,0,0,2,2,2,0,0,1,0,0,1,3,2,0,0,1,0,1,1,4,1,1,0,2,0,0,0
79,-33.70000076293945,1,5,54.43037974683544,60.0,29,9,6,3,4,2,25,2,0,0,0,1,0,3,0,3,2,1,0,2,0,0,0,5,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0
78,-26.0,1,6,48.717948717948715,50.0,29,6,8,2,4,4,24,0,2,0,0,1,0,0,1,4,0,0,0,3,1,1,0,4,1,0,0,0,0,0,0,3,2,1,2,0,0,0,0
98,-49.70000076293945,1,13,50.0,23.076923076923077,31,18,2,5,1,1,23,4,0,1,1,1,0,0,4,5,1,1,0,0,0,0,0,3,0,1,0,0,0,1,2,5,0,0,0,0,0,1,1
90,-33.70000076293945,1,7,61.111111111111114,71.42857142857143,30,7,9,4,7,2,27,2,0,0,2,3,0,0,0,2,2,1,1,0,2,1,0,3,2,0,1,0,0,1,0,2,0,2,1,1,0,0,1
78,-32.400001525878906,1,6,55.12820512820513,83.33333333333334,26,9,5,7,3,2,24,3,2,0,2,0,0,0,1,3,0,0,0,2,0,0,1,1,1,1,0,1,0,0,2,4,0,0,0,1,0,0,1
73,-20.700000762939453,1,4,46.57534246575342,50.0,23,6,6,4,4,2,20,3,1,0,2,1,0,0,2,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3,0,1,1
83,-23.700000762939453,1,13,50.602409638554214,46.15384615384615,23,10,5,5,3,2,18,2,0,1,1,0,0,3,3,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,3,1,1,0,1,0,1,1
73,-11.0,1,8,36.986301369863014,37.5,21,8,4,4,2,2,15,3,1,0,0,0,0,0,2,4,0,2,0,0,1,0,2,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0
100,-39.70000076293945,1,4,65.0,25.0,34,6,10,3,3,7,29,5,0,2,0,1,0,0,1,3,1,1,2,3,1,0,0,1,0,0,0,0,0,0,1,4,2,1,1,2,0,0,1
78,-31.899999618530273,1,6,26.923076923076923,16.666666666666664,32,12,3,1,3,0,23,5,0,0,0,0,0,1,1,5,1,0,1,0,0,0,0,5,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0
90,-56.099998474121094,1,4,74.44444444444444,50.0,33,6,8,2,5,3,23,1,0,0,2,0,0,0,0,4,1,2,2,1,0,0,1,2,1,0,2,0,0,0,0,5,1,1,0,3,1,0,0
81,-46.70000076293945,1,11,54.32098765432099,54.54545454545454,32,14,3,1,3,0,25,4,0,0,0,0,0,0,1,4,3,0,0,1,0,0,1,5,0,0,0,1,0,0,1,3,1,0,0,2,0,0,0
100,-56.099998474121094,2,8,76.0,75.0,35,9,5,3,4,1,22,1,0,2,2,0,0,0,0,4,0,0,0,4,0,1,2,2,0,0,1,0,0,0,0,8,1,1,1,1,0,0,2
86,-26.600000381469727,1,9,37.2093023255814,22.22222222222222,29,15,5,3,5,0,16,4,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,7,1,2,0,0,1,2,1,1,1,2,1,0,0,0,1
76,-22.899999618530273,1,3,61.8421052631579,100.0,20,5,5,3,2,3,15,0,0,0,1,0,0,1,1,4,3,0,0,3,0,0,1,0,0,1,0,0,0,1,2,2,1,2,0,0,0,1,1
63,-12.800000190734863,1,13,50.79365079365079,53.84615384615385,11,5,3,4,3,0,8,0,0,1,0,0,0,2,5,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1
86,-24.399999618530273,1,3,23.25581395348837,0.0,30,10,3,3,2,1,24,1,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,5,2,1,2,1,0,1,3,3,0,0,0,0,0,0,1
67,-12.300000190734863,1,8,47.76119402985074,50.0,18,6,4,6,2,2,11,3,0,0,0,0,0,0,1,1,1,0,0,0,0,2,3,2,1,0,1,0,0,1,2,3,0,0,0,0,0,0,1
98,-52.29999923706055,1,13,51.02040816326531,30.76923076923077,31,18,2,5,1,1,26,5,0,0,0,0,0,1,4,4,2,0,0,1,0,0,2,3,0,0,0,1,0,0,1,4,0,1,0,2,0,0,1
124,-47.5,1,12,44.354838709677416,25.0,40,18,6,7,3,3,34,5,0,1,0,1,0,1,3,6,0,0,2,0,0,0,2,5,2,0,1,2,0,0,4,4,0,0,1,0,0,0,1
64,-29.0,1,4,43.75,50.0,26,18,3,4,2,1,22,4,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,4,1,0,0,1,0,0,0,2,1,0,1,1,0,0,0
73,-40.70000076293945,1,3,41.0958904109589,33.33333333333333,30,27,1,3,0,1,26,5,0,1,0,0,0,0,1,4,0,0,0,2,0,0,0,6,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0
70,-25.5,1,13,34.285714285714285,30.76923076923077,25,16,3,1,2,1,22,4,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,5,0,1,0,2,0,1,1,1,0,0,1,1,0,0,0
89,-46.400001525878906,1,13,33.70786516853933,30.76923076923077,34,18,1,1,1,0,29,7,1,0,0,0,0,0,3,6,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,3,1,0,1,0,0,0,0
61,-23.5,1,10,37.704918032786885,20.0,22,11,3,2,2,1,18,4,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,2,1,1,0,2,0,1,0,2,1,0,0,0,0,0,0
89,-43.5,1,9,37.07865168539326,22.22222222222222,33,13,3,2,3,0,28,4,0,1,1,1,0,2,1,2,0,0,0,0,0,0,1,7,1,0,0,2,0,0,1,4,0,0,1,0,0,0,0
78,-41.20000076293945,1,4,44.871794871794876,75.0,32,17,3,1,3,0,28,5,0,0,1,0,0,1,0,3,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,2,1,2,1,1,0,1,0
69,-26.5,1,5,36.231884057971016,40.0,28,11,3,2,1,2,22,5,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,5,0,1,0,1,0,0,1,2,1,1,1,0,0,0,0
85,-31.299999237060547,2,4,47.05882352941176,50.0,29,11,3,1,1,2,26,2,0,1,1,0,0,0,1,3,3,0,0,0,0,0,2,5,1,0,0,0,0,0,2,4,1,0,1,0,0,1,0
70,-20.600000381469727,1,4,35.714285714285715,25.0,29,11,4,2,1,3,23,3,0,1,0,0,0,0,1,5,1,0,0,0,0,0,0,5,1,0,0,2,1,0,0,2,0,0,1,0,0,0,0
82,-37.0,1,4,39.02439024390244,75.0,31,12,4,3,3,1,25,4,3,0,1,1,0,1,0,4,0,0,0,0,0,1,0,5,1,0,1,0,0,2,0,1,0,0,0,1,0,0,1
77,-23.299999237060547,1,13,27.27272727272727,23.076923076923077,27,9,4,1,0,4,23,6,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,6,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
71,-17.5,1,8,45.07042253521127,25.0,21,6,4,2,3,1,18,1,0,0,0,0,0,1,0,3,1,0,0,1,0,0,2,3,0,0,1,0,0,2,1,2,1,1,1,0,0,1,1
63,-23.200000762939453,1,5,69.84126984126983,80.0,19,7,4,2,1,3,14,1,1,1,0,0,0,0,0,2,0,1,0,2,0,0,2,1,0,0,0,2,0,0,1,3,2,0,0,0,0,1,1
62,-12.5,1,4,37.096774193548384,50.0,20,6,4,2,2,2,18,3,1,0,0,2,0,1,0,2,0,1,0,0,0,0,0,1,3,0,0,2,0,0,1,0,0,0,0,1,0,0,2
82,-41.400001525878906,1,12,56.09756097560976,16.666666666666664,27,10,5,3,4,1,22,1,0,1,0,1,0,0,1,3,0,0,0,3,0,1,0,2,2,0,1,0,0,1,1,3,4,0,1,0,0,0,1
78,-37.400001525878906,1,15,66.66666666666666,40.0,27,9,5,2,1,4,23,2,1,0,0,0,0,0,2,4,2,0,0,0,0,0,1,4,0,2,1,2,0,0,1,2,1,0,0,1,0,0,0
85,-36.5,1,7,65.88235294117646,28.57142857142857,28,5,7,9,2,5,22,2,0,0,0,0,0,2,2,4,0,1,0,6,0,0,1,1,1,0,0,1,0,0,0,3,2,1,0,1,0,0,0
82,-28.700000762939453,1,9,39.02439024390244,44.44444444444444,29,11,4,3,1,3,22,3,1,1,1,0,0,1,0,3,0,0,0,1,0,0,2,6,1,0,0,1,0,0,2,2,0,0,2,0,0,0,0
82,-31.799999237060547,1,12,41.46341463414634,33.33333333333333,28,11,4,3,3,1,21,3,0,0,0,2,0,0,0,3,0,0,1,0,0,0,1,2,0,0,1,4,0,1,1,3,1,2,0,0,0,1,1
82,-37.0,1,12,46.34146341463415,25.0,30,8,5,1,4,1,27,3,2,0,0,1,0,0,1,5,0,0,0,1,1,0,2,4,0,0,0,1,0,0,1,3,0,0,1,0,1,0,0
81,-35.70000076293945,1,3,41.9753086419753,66.66666666666666,32,10,4,4,2,2,28,4,0,0,3,1,0,0,0,2,1,1,0,0,0,0,0,5,0,0,0,0,0,1,0,4,0,2,1,1,0,1,0
81,-47.70000076293945,1,4,41.9753086419753,50.0,35,22,2,2,2,0,27,5,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,7,0,0,0,2,0,1,0,4,1,0,0,1,0,0,0
83,-27.100000381469727,1,4,32.53012048192771,75.0,32,11,4,4,4,0,24,6,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,6,0,0,0,1,0,0,0,1,1,3,0,1,0,1,0
81,-34.79999923706055,1,3,38.2716049382716,33.33333333333333,29,13,4,4,3,1,26,5,0,3,0,1,0,1,1,1,2,0,0,1,0,0,0,5,1,1,0,1,0,0,0,1,0,0,0,2,0,1,0
78,-40.20000076293945,1,6,41.02564102564102,50.0,32,12,4,1,3,1,27,4,1,0,1,0,0,0,1,3,0,0,1,0,0,1,0,6,2,0,0,0,0,0,0,2,3,0,1,0,0,0,0
98,-25.899999618530273,4,5,44.89795918367347,20.0,29,6,2,1,0,2,25,3,0,4,0,0,0,0,4,3,0,2,0,3,0,1,0,2,2,0,0,1,0,1,1,3,1,0,0,1,0,0,0
88,-51.900001525878906,1,9,56.81818181818182,66.66666666666666,29,22,2,14,0,2,19,5,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,6,0,0,0,1,0,1,3,4,0,0,0,0,0,1,2
93,-18.899999618530273,2,3,47.31182795698925,33.33333333333333,28,8,4,4,2,2,20,2,0,1,2,1,0,1,1,2,1,0,0,0,0,0,2,5,1,2,1,3,0,0,1,1,0,0,0,2,0,0,2
84,-24.799999237060547,1,12,59.523809523809526,66.66666666666666,26,8,6,2,4,2,21,4,1,0,1,0,0,0,1,2,2,0,0,0,2,0,1,2,1,0,1,1,0,0,1,3,0,1,0,1,0,0,3
88,-41.900001525878906,1,3,59.09090909090909,0.0,32,6,7,3,5,2,25,1,1,1,0,0,0,0,0,5,1,1,0,3,0,0,0,1,2,1,1,2,0,1,0,3,3,0,0,1,0,1,0
76,-37.599998474121094,1,7,43.42105263157895,28.57142857142857,27,13,2,4,2,0,20,5,0,0,1,0,0,0,2,3,0,0,0,0,0,0,1,6,2,0,0,0,0,0,2,0,2,0,0,1,0,0,0
86,-42.0,1,8,39.53488372093023,37.5,35,15,3,3,1,2,29,5,2,0,1,0,0,0,1,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,2,4,0,0,0,0,0,0,0
76,-35.79999923706055,1,8,43.42105263157895,50.0,30,8,4,1,3,1,25,6,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,6,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
74,-40.70000076293945,1,11,36.486486486486484,18.181818181818183,29,16,2,1,2,0,19,4,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,8,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0
75,-29.0,1,10,44.0,40.0,26,8,4,3,4,0,24,5,1,0,2,0,0,0,1,2,0,0,0,1,0,0,1,0,3,0,0,1,0,0,2,4,1,0,0,0,0,1,0
75,-33.900001525878906,1,8,40.0,12.5,25,11,2,2,2,0,20,4,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,5,2,1,0,0,0,1,4,1,0,0,0,1,0,0,0
82,-30.600000381469727,1,6,31.70731707317073,33.33333333333333,32,9,6,1,4,2,25,7,1,0,1,0,0,1,0,3,0,0,0,2,2,0,0,3,1,0,1,1,0,0,1,2,0,0,1,0,0,0,0
98,-42.29999923706055,1,8,54.08163265306123,37.5,32,13,5,2,0,5,29,5,0,2,0,1,0,1,0,3,0,0,0,0,0,1,0,3,2,1,1,0,0,1,3,4,1,0,0,1,0,0,2
74,-34.900001525878906,1,8,43.24324324324324,25.0,26,9,4,3,3,1,23,2,0,0,1,0,0,1,1,3,2,0,1,1,0,0,1,3,1,0,1,0,0,0,0,2,1,1,1,1,0,0,0
81,-35.20000076293945,1,10,38.2716049382716,10.0,31,17,4,2,1,3,28,5,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,7,0,1,0,0,0,2,0,2,1,1,0,3,0,0,1
77,-42.400001525878906,1,8,61.038961038961034,62.5,28,10,6,2,3,3,18,0,0,0,1,0,0,1,0,3,1,0,1,1,1,0,1,2,0,0,2,1,0,0,0,6,2,0,0,1,0,0,1
78,-49.29999923706055,1,5,79.48717948717949,40.0,28,7,6,5,3,3,17,0,0,1,1,1,0,0,0,3,2,0,0,2,0,0,0,1,0,1,0,0,0,0,2,6,2,0,3,1,0,0,0
81,-48.099998474121094,1,6,41.9753086419753,50.0,35,20,2,1,2,0,26,4,2,0,0,1,0,0,1,4,0,0,0,1,0,1,0,7,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0
78,-40.79999923706055,1,6,46.15384615384615,33.33333333333333,31,19,4,2,2,2,27,3,1,1,1,0,0,0,0,4,0,0,0,2,0,0,0,3,0,0,1,2,0,1,1,4,1,0,0,1,0,0,0
83,-41.900001525878906,1,14,34.93975903614458,28.57142857142857,32,21,2,1,2,0,26,7,0,0,0,1,0,0,0,1,1,0,0,2,0,0,2,7,0,0,0,0,0,0,1,1,2,0,0,1,0,0,1
69,-18.799999237060547,1,9,49.275362318840585,44.44444444444444,17,7,4,4,3,1,15,1,1,2,0,0,0,1,4,2,0,0,1,1,0,0,2,1,1,0,1,1,1,0,1,2,0,0,0,0,0,0,0
77,-37.5,1,6,42.857142857142854,50.0,30,9,4,2,4,0,21,3,1,0,1,2,0,0,1,2,0,0,0,2,0,0,0,5,1,0,0,0,0,1,0,4,0,2,0,0,0,0,0
82,-50.5,1,6,48.78048780487805,16.666666666666664,29,8,5,2,4,1,22,3,1,0,0,1,0,2,0,2,2,1,0,0,0,0,1,1,1,1,3,1,0,1,0,5,0,0,0,1,0,0,0
81,-48.5,1,5,41.9753086419753,20.0,33,12,3,3,2,1,29,8,1,2,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0
89,-30.100000381469727,1,20,37.07865168539326,25.0,29,8,5,1,5,0,20,1,2,1,2,1,0,0,3,2,0,0,0,1,0,0,0,6,1,0,2,0,0,0,2,3,1,0,0,0,0,0,1
85,-46.0,1,6,65.88235294117646,66.66666666666666,32,13,6,4,2,4,26,2,1,1,0,0,0,0,1,6,1,0,2,2,0,0,0,1,0,0,0,1,0,0,0,6,1,0,0,1,0,0,2
74,-37.099998474121094,1,14,43.24324324324324,35.714285714285715,27,10,2,1,2,0,23,4,1,0,1,0,0,0,1,0,0,0,0,2,0,0,1,7,1,0,0,0,0,0,1,3,0,0,0,0,0,1,1
82,-25.799999237060547,1,4,37.80487804878049,50.0,30,10,5,3,4,1,24,4,0,0,1,2,0,2,0,5,1,2,0,1,0,0,0,2,0,0,0,1,0,0,1,2,0,1,1,0,1,0,0
76,-27.5,1,10,46.05263157894737,40.0,27,7,6,2,4,2,22,3,0,0,1,0,0,1,1,1,1,1,2,0,0,0,0,3,2,0,1,2,0,0,1,2,1,0,1,1,0,0,0
80,-35.29999923706055,1,5,36.25,40.0,31,17,3,2,2,1,27,5,3,0,0,1,0,0,0,4,0,1,0,0,0,1,0,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
81,-26.0,1,11,35.80246913580247,27.27272727272727,27,11,5,1,3,2,23,6,0,0,3,0,0,0,3,2,2,0,0,1,0,0,0,3,3,0,0,0,0,0,2,0,0,0,0,1,1,0,0
81,-44.0,1,11,39.50617283950617,27.27272727272727,32,9,3,1,1,2,28,6,2,0,0,0,0,0,3,2,0,0,0,1,0,0,0,5,0,0,1,1,0,1,0,4,0,0,1,0,0,0,0
80,-22.299999237060547,1,5,43.75,40.0,25,6,6,6,3,3,20,3,2,1,0,1,0,0,2,2,0,0,1,1,0,1,0,2,0,0,0,4,0,0,2,0,0,0,2,2,0,0,0
79,-37.599998474121094,1,9,53.16455696202531,33.33333333333333,28,9,5,2,4,1,25,2,0,0,0,0,0,0,2,1,1,0,0,2,0,3,0,5,1,0,2,2,0,1,0,3,0,0,0,1,0,0,0
79,-37.599998474121094,1,9,53.16455696202531,33.33333333333333,28,9,5,2,4,1,25,2,0,0,0,0,0,0,2,1,1,0,0,2,0,3,0,5,1,0,2,2,0,1,0,3,0,0,0,1,0,0,0
83,-44.29999923706055,1,5,57.831325301204814,20.0,30,17,5,3,5,0,26,2,0,0,1,1,0,0,1,5,1,0,1,1,0,0,1,3,1,1,0,0,0,0,1,4,1,0,0,1,0,1,0
77,-40.099998474121094,1,6,45.45454545454545,83.33333333333334,32,17,3,1,3,0,26,4,1,0,1,1,0,1,0,3,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,3,0,0,1,0,0,0,1
79,-39.29999923706055,1,9,55.69620253164557,33.33333333333333,28,9,5,2,4,1,25,2,0,0,0,0,0,0,2,1,1,0,0,2,0,3,0,5,0,0,2,2,0,1,0,3,1,0,0,1,0,0,0
80,-27.600000381469727,1,8,45.0,50.0,30,9,6,1,4,2,23,5,1,0,2,1,0,0,0,2,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,2,1,0,2,1,0,0,2
79,-33.900001525878906,1,4,37.9746835443038,50.0,32,22,3,2,2,1,25,5,2,1,1,1,0,1,0,3,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0
88,-30.799999237060547,2,12,36.36363636363637,41.66666666666667,28,19,1,2,1,0,21,4,2,1,0,1,0,0,1,3,1,0,0,1,0,0,1,6,1,0,0,0,0,0,3,1,0,1,0,0,0,0,2
81,-37.20000076293945,1,8,39.50617283950617,50.0,32,11,4,1,4,0,28,6,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,4,2,0,0,2,0,0,1,4,0,0,1,0,1,0,0
95,-22.399999618530273,1,7,50.526315789473685,57.14285714285714,25,7,6,8,2,4,21,2,0,1,0,2,0,1,3,4,1,1,0,2,0,2,1,2,0,0,0,1,0,0,2,1,2,1,0,0,0,0,2
82,-40.599998474121094,1,18,56.09756097560976,38.88888888888889,25,8,3,2,1,2,16,2,2,1,0,0,0,1,2,4,0,0,0,1,0,1,2,2,0,0,0,0,0,0,2,5,0,1,0,0,0,1,0
75,-17.799999237060547,1,8,38.666666666666664,25.0,26,12,5,5,1,4,17,3,1,1,0,1,0,1,2,2,1,0,0,2,0,0,0,4,0,0,0,1,0,1,1,2,1,0,1,0,0,0,0
79,-41.5,1,13,40.50632911392405,38.46153846153847,30,13,2,3,0,2,23,5,0,0,0,0,0,1,1,3,0,0,1,2,0,0,1,6,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0
80,-41.29999923706055,1,8,36.25,25.0,34,20,2,1,1,1,27,3,0,0,1,1,0,0,1,6,1,0,0,0,0,0,1,7,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
79,-30.100000381469727,1,7,49.36708860759494,28.57142857142857,28,10,5,3,3,2,21,2,1,2,0,0,0,1,1,4,1,0,0,1,0,0,0,2,0,0,1,3,0,0,2,5,0,0,0,0,0,0,0
81,-37.20000076293945,1,4,37.03703703703704,50.0,33,12,5,1,5,0,26,6,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,5,1,0,1,2,0,0,0,2,1,0,1,1,1,0,0
76,-28.799999237060547,1,4,73.68421052631578,100.0,24,7,5,4,0,5,16,0,0,0,0,0,0,1,1,4,2,0,0,0,0,2,2,2,2,0,0,0,0,0,0,3,2,0,0,3,0,0,1
84,-20.600000381469727,1,8,39.285714285714285,12.5,27,7,5,4,2,3,23,2,2,0,0,1,0,1,2,2,2,0,0,1,0,0,1,5,2,0,1,2,0,0,2,0,1,0,1,0,0,0,0
73,-23.200000762939453,1,3,34.24657534246575,0.0,29,9,3,4,2,1,25,4,1,1,0,0,0,1,0,2,0,0,0,0,0,0,1,7,1,0,0,2,0,1,0,1,1,0,1,0,0,0,0
79,-45.400001525878906,1,5,54.43037974683544,60.0,31,8,5,1,2,3,22,3,3,0,0,0,0,2,0,5,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,4,1,0,1,0,0,0,1
77,-34.20000076293945,1,4,46.75324675324675,50.0,27,8,4,3,2,2,24,1,1,1,1,0,0,0,2,5,1,0,0,2,0,0,0,5,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
76,-21.200000762939453,1,7,51.31578947368421,14.285714285714285,22,4,6,3,3,3,17,1,1,0,0,0,0,2,1,1,0,0,1,1,0,0,2,3,2,1,1,1,0,0,2,2,2,0,1,0,0,0,0
80,-27.700000762939453,1,6,33.75,50.0,30,18,4,2,4,0,26,4,2,1,0,0,0,2,0,4,1,1,0,0,0,0,0,4,2,0,0,2,0,0,1,1,0,0,0,1,0,0,0
81,-48.0,1,14,39.50617283950617,35.714285714285715,32,24,1,1,1,0,28,5,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,6,0,1,0,1,0,0,1,4,1,0,0,0,0,0,1
80,-42.099998474121094,1,8,33.75,12.5,32,16,3,2,2,1,24,6,0,2,0,0,0,1,1,4,0,0,0,1,0,0,0,4,1,0,0,1,0,0,1,4,0,0,0,0,0,0,0
80,-39.20000076293945,1,4,35.0,25.0,35,17,3,1,2,1,29,6,1,0,1,0,0,0,0,3,1,0,0,2,0,0,0,9,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
73,-33.400001525878906,1,4,67.12328767123287,100.0,26,6,6,2,4,2,21,2,0,0,0,1,0,0,1,3,1,2,0,1,0,0,0,2,1,0,1,0,0,1,0,3,2,0,1,1,0,1,0
77,-25.200000762939453,1,14,36.36363636363637,35.714285714285715,26,16,2,3,1,1,21,3,0,1,0,0,0,0,2,3,0,0,0,2,0,0,0,4,2,0,1,1,0,1,0,2,0,0,0,1,0,0,2
81,-54.29999923706055,1,3,41.9753086419753,66.66666666666666,35,33,1,4,0,1,33,9,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,4,1,0,0,0,0,1,0
81,-25.5,1,13,32.098765432098766,23.076923076923077,28,10,3,3,0,3,19,5,0,2,0,0,0,1,2,4,1,0,0,1,0,0,0,6,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0
80,-53.70000076293945,1,3,42.5,66.66666666666666,34,31,2,2,1,1,32,9,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0
83,-47.29999923706055,1,4,38.55421686746988,50.0,36,16,4,1,2,2,31,2,1,0,0,2,0,0,0,6,0,1,1,1,0,1,0,4,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0
82,-38.099998474121094,1,4,39.02439024390244,50.0,35,14,4,1,3,1,29,5,0,0,0,2,0,0,1,5,1,0,0,0,0,0,0,6,0,0,0,2,0,0,0,2,1,0,0,1,1,0,0
83,-52.20000076293945,1,4,38.55421686746988,50.0,38,23,1,1,1,0,30,7,0,0,1,1,0,0,0,4,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
83,-52.099998474121094,1,10,43.373493975903614,50.0,35,29,1,1,1,0,30,3,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,4,0,0,1,0,0,1,2
81,-46.400001525878906,1,4,37.03703703703704,50.0,36,30,1,2,0,1,29,5,2,0,1,0,0,1,0,6,0,0,0,0,0,0,0,8,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0
81,-46.29999923706055,1,8,45.67901234567901,62.5,32,20,3,2,3,0,29,4,0,2,0,0,0,0,1,4,0,0,1,1,0,0,1,5,0,1,0,2,0,0,0,4,1,0,0,0,0,0,0
77,-36.099998474121094,1,6,35.064935064935064,0.0,31,21,3,2,3,0,24,5,0,0,1,0,0,0,1,3,0,0,0,1,1,0,0,6,2,0,0,0,0,2,0,2,0,0,0,1,0,0,0
78,-35.099998474121094,1,11,43.58974358974359,27.27272727272727,30,19,3,1,2,1,25,4,1,0,0,0,0,1,0,5,0,0,0,1,0,0,0,4,0,0,0,1,0,0,1,2,2,0,1,1,0,0,2
95,-37.20000076293945,1,3,34.73684210526316,33.33333333333333,37,12,4,3,3,1,28,9,2,0,0,0,0,2,0,2,1,0,0,0,0,0,0,4,2,0,0,1,0,0,1,3,0,0,1,1,0,2,0
88,-27.600000381469727,1,10,35.22727272727273,20.0,32,8,6,2,3,3,25,6,0,1,0,1,0,2,1,2,1,0,0,1,1,0,0,4,3,1,0,1,0,0,1,2,0,0,0,1,0,0,0
89,-43.79999923706055,1,6,38.20224719101123,50.0,37,15,4,2,3,1,30,6,3,0,0,0,0,0,1,3,0,0,1,0,0,1,0,8,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0
85,-29.600000381469727,1,4,34.11764705882353,25.0,34,7,6,2,5,1,25,7,0,1,1,1,0,0,0,2,1,1,0,1,0,0,0,5,1,1,0,1,0,0,0,1,1,0,2,0,0,1,0
83,-39.20000076293945,1,10,34.93975903614458,30.0,34,14,4,1,1,3,28,9,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,4,1,0,2,1,0,0,1,3,0,0,0,1,0,0,0
86,-44.0,1,4,33.72093023255814,50.0,39,19,3,1,1,2,33,7,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0,11,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
90,-31.399999618530273,1,7,47.77777777777778,28.57142857142857,31,6,7,3,4,3,24,2,1,1,1,0,0,0,2,6,1,0,0,2,0,2,1,2,2,0,1,1,0,0,0,3,0,0,0,1,0,0,1
55,-18.600000381469727,1,13,29.09090909090909,30.76923076923077,20,16,1,1,1,0,10,4,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,6,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
94,-42.0,1,6,46.808510638297875,50.0,35,11,6,3,5,1,33,7,0,1,0,3,0,1,0,0,0,0,0,3,0,0,1,7,3,0,0,0,0,0,1,1,2,0,0,0,0,0,1
96,-45.5,1,4,34.375,50.0,36,24,3,2,1,2,33,3,2,1,0,2,0,1,1,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,4,0,1,0,0,0,1,0
