length,mfe,loops,loop_length,gc,loop_gc,stem_length,longest_stem,bulges,longest_bulge,bulges_symmetric,bulges_asymmetric,stem_mismatches,A(((,A((.,A(..,A(.(,A.((,A.(.,A..(,A...,G(((,G((.,G(..,G(.(,G.((,G.(.,G..(,G...,T(((,T((.,T(..,T(.(,T.((,T.(.,T..(,T...,C(((,C((.,C(..,C(.(,C.((,C.(.,C..(,C...
71,-22.700000762939453,1,3,56.33802816901409,66.66666666666666,24,9,5,4,3,2,22,0,0,0,0,0,0,0,0,4,1,1,1,3,0,3,0,1,1,0,0,0,0,0,1,3,4,0,0,0,0,0,0
71,-28.799999237060547,1,5,67.6056338028169,60.0,19,7,4,8,2,2,15,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,4,3,1,0,3,1,0,4
71,-24.299999237060547,1,4,54.929577464788736,50.0,21,6,5,4,4,1,17,2,1,0,0,0,0,2,1,1,0,0,0,1,1,1,0,4,1,0,0,2,1,0,0,0,1,2,0,0,1,0,1
71,-17.100000381469727,1,6,52.112676056338024,66.66666666666666,18,6,4,3,3,1,16,2,2,1,1,0,0,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,3,1,0,0,2,0,0,0,2
71,-12.899999618530273,1,6,45.07042253521127,66.66666666666666,17,4,5,8,2,3,13,1,0,1,0,1,0,1,0,1,3,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,4
71,-32.5,1,3,73.23943661971832,66.66666666666666,21,10,4,4,2,2,16,1,0,1,1,0,0,1,3,4,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,1,1,1,0,0,0,0,2
71,-20.899999618530273,1,8,66.19718309859155,50.0,20,5,5,2,2,3,15,1,1,1,0,0,0,0,1,2,1,0,0,2,0,0,1,2,1,0,0,0,0,0,1,2,2,0,2,0,0,0,3
71,-27.799999237060547,1,6,67.6056338028169,83.33333333333334,23,8,5,3,1,4,19,1,0,0,0,0,0,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,4,2,0,0,2,0,1,3
71,-15.300000190734863,1,4,50.70422535211267,25.0,22,4,7,3,4,3,19,1,1,1,1,0,0,0,1,2,1,0,0,2,0,1,0,1,1,1,0,1,0,0,1,2,2,0,0,1,0,2,0
71,-18.200000762939453,1,7,54.929577464788736,57.14285714285714,20,6,4,8,0,4,16,1,0,0,1,0,0,1,2,4,0,1,0,0,0,0,1,4,0,0,0,1,0,0,3,1,0,0,0,2,0,0,1
71,-20.399999618530273,1,5,57.74647887323944,80.0,20,4,5,6,3,2,17,1,0,0,1,2,0,1,2,3,1,0,1,0,0,2,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2
71,-18.899999618530273,1,6,54.929577464788736,33.33333333333333,19,3,7,5,3,4,16,0,0,2,0,2,0,1,3,4,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,0,2,0,1,1
71,-25.299999237060547,1,9,60.56338028169014,44.44444444444444,23,6,5,4,3,2,20,2,1,1,2,0,0,1,1,4,0,1,0,3,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1
71,-15.600000381469727,1,8,52.112676056338024,62.5,20,6,3,12,0,3,16,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,2,0,0,1,1,6,0,2,0,0,0,0,4
71,-24.200000762939453,1,16,64.7887323943662,56.25,17,5,3,3,1,2,13,0,1,0,0,0,0,0,2,1,0,2,0,2,0,0,0,2,1,0,0,2,0,0,4,3,1,0,0,0,0,0,2
71,-15.399999618530273,1,4,52.112676056338024,50.0,18,7,3,2,1,2,16,0,1,0,0,0,0,0,3,3,2,1,0,1,0,0,3,3,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1
71,-21.0,1,5,46.478873239436616,0.0,20,8,3,10,1,2,15,1,0,0,0,0,0,2,1,3,1,1,0,2,0,0,2,1,0,0,0,1,0,1,2,2,3,0,0,0,0,0,0
69,-14.0,1,5,56.52173913043478,80.0,19,6,7,4,3,4,14,0,0,0,1,0,0,1,1,0,0,1,0,3,0,0,1,1,0,1,3,2,0,1,0,3,1,0,0,1,0,0,2
69,-34.599998474121094,1,5,62.31884057971014,40.0,24,9,4,3,0,4,19,2,0,1,1,1,0,1,0,3,0,0,0,1,0,0,0,2,1,0,0,0,0,0,2,4,1,2,0,0,0,1,0
69,-22.200000762939453,1,5,53.62318840579711,40.0,20,7,4,5,2,2,14,1,0,1,0,0,0,1,3,2,1,0,0,2,0,0,0,4,2,0,0,1,0,0,1,1,0,1,0,0,0,1,1
69,-20.200000762939453,1,5,62.31884057971014,60.0,22,5,5,5,1,4,17,1,2,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,2,0,1,1
47,-9.600000381469727,1,8,55.319148936170215,37.5,13,6,2,5,1,1,10,1,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,2
47,-18.899999618530273,1,8,59.57446808510638,62.5,13,7,2,1,1,1,12,2,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,3
47,-11.800000190734863,1,7,48.93617021276596,42.857142857142854,11,4,2,2,0,2,6,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2
47,-12.300000190734863,1,5,72.3404255319149,80.0,13,4,4,2,1,3,12,1,0,1,1,0,0,2,1,2,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
47,-12.899999618530273,1,8,55.319148936170215,50.0,13,6,2,6,1,1,12,1,0,0,0,0,0,0,2,1,2,1,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1
79,-25.899999618530273,1,5,56.9620253164557,40.0,24,6,6,2,3,3,20,0,0,1,0,0,0,2,2,3,0,0,2,2,0,1,0,2,1,0,0,2,0,0,1,2,4,0,0,0,0,1,0
79,-33.0,1,6,64.55696202531645,50.0,24,5,6,3,1,5,23,3,1,2,0,0,0,1,1,1,1,0,0,2,0,1,1,2,1,0,2,2,0,0,1,2,0,0,0,1,0,0,1
79,-31.0,1,3,63.29113924050633,100.0,25,9,4,6,1,3,24,1,0,0,0,0,0,0,1,4,1,0,0,3,0,0,0,3,1,0,0,0,0,0,2,1,3,2,0,2,0,1,1
79,-24.899999618530273,1,6,59.49367088607595,66.66666666666666,24,7,5,4,1,4,19,3,1,2,0,0,0,1,1,3,0,0,0,1,0,1,3,2,1,0,1,2,0,0,0,2,0,0,0,1,0,0,1
79,-22.700000762939453,1,5,53.16455696202531,60.0,23,5,5,1,0,5,16,2,1,0,0,0,0,1,4,3,0,1,0,0,0,0,1,3,0,0,0,2,0,0,1,2,0,1,0,3,0,1,0
79,-18.299999237060547,1,10,55.69620253164557,40.0,17,6,3,11,1,2,13,1,1,1,0,1,0,1,4,3,0,0,0,0,0,0,1,2,0,1,0,0,0,1,2,1,1,0,0,1,0,1,3
79,-16.0,1,19,50.63291139240506,52.63157894736842,17,7,2,7,2,0,13,0,2,1,0,1,0,0,6,4,1,0,0,0,0,0,2,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,3
79,-20.0,1,8,55.69620253164557,25.0,20,5,5,8,2,3,15,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,1,1,0,1,0,0,1,1,1,4,1,0,2,0,1,1
79,-23.700000762939453,1,5,58.22784810126582,40.0,25,5,7,6,2,5,18,0,1,0,3,0,0,0,2,4,2,1,0,1,0,0,1,2,0,1,0,1,0,1,0,3,1,0,0,1,0,0,1
79,-23.899999618530273,1,14,62.0253164556962,50.0,20,6,6,2,4,2,13,2,1,0,0,1,0,1,3,1,3,1,0,3,0,0,2,0,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0
79,-21.299999237060547,1,8,56.9620253164557,62.5,21,6,5,4,2,3,16,2,0,2,1,0,0,1,2,5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
61,-11.5,1,3,54.09836065573771,66.66666666666666,15,6,3,5,2,1,11,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,3,1,1,0,1,2,0,0,2
61,-13.0,1,13,47.540983606557376,30.76923076923077,19,5,4,2,3,1,19,1,1,0,1,0,0,0,0,2,1,1,1,1,0,0,0,2,0,0,0,2,0,0,3,2,0,0,1,0,0,0,1
61,-11.5,1,3,44.26229508196721,33.33333333333333,18,6,4,8,0,4,16,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,1,0,1,2,3,3,0,1,0,0,1,1
61,-8.800000190734863,1,8,50.81967213114754,50.0,18,7,4,6,2,2,16,1,1,0,2,0,0,0,1,2,0,0,0,1,0,1,0,3,0,0,1,2,0,1,1,0,1,0,0,0,0,0,2
61,-8.699999809265137,1,12,45.90163934426229,25.0,15,4,4,3,1,3,12,1,0,1,0,0,0,0,3,2,0,0,1,1,0,0,0,3,0,0,1,0,0,1,1,0,0,0,1,1,0,0,3
61,-12.5,1,5,49.18032786885246,20.0,15,5,4,3,3,1,13,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,1,1,1,0,3,1,2,2,0,1,0,0,0,0
61,-12.199999809265137,1,7,52.459016393442624,28.57142857142857,10,8,1,1,1,0,9,0,2,0,0,0,0,0,4,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2
61,-8.899999618530273,1,12,49.18032786885246,41.66666666666667,17,5,4,2,2,2,14,3,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0,5
117,-14.100000381469727,1,4,47.863247863247864,75.0,19,6,4,6,1,3,13,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,3,1,2,0,0,0,2,11,2,1,2,0,0,0,1,6
85,-22.799999237060547,1,6,51.76470588235295,66.66666666666666,22,7,3,2,1,2,18,1,0,0,0,0,0,2,3,2,0,0,0,1,0,0,0,4,1,0,1,1,0,1,4,3,1,1,0,0,0,0,2
85,-7.300000190734863,1,4,40.0,25.0,17,7,3,7,1,2,15,4,1,1,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,1,1,0,1,5,0,0,0,1,0,0,0,5
85,-20.5,1,4,42.35294117647059,25.0,26,8,6,11,2,4,22,1,0,1,0,1,0,1,2,2,0,0,1,1,0,0,0,7,0,1,0,0,0,1,3,2,1,0,0,2,0,0,1
85,-18.100000381469727,1,5,47.05882352941176,40.0,23,5,5,4,1,4,21,1,2,0,0,0,0,0,3,3,1,2,0,3,0,0,0,1,1,1,0,3,0,0,2,1,1,0,0,1,0,1,1
85,-10.600000381469727,1,10,40.0,40.0,22,5,5,10,0,5,18,1,3,0,0,0,0,1,3,0,0,0,0,2,0,0,0,3,1,1,0,2,0,1,3,4,0,1,0,0,0,0,2
85,-13.0,1,8,47.05882352941176,25.0,16,5,5,6,3,2,13,0,0,1,0,0,0,0,6,3,1,0,0,1,1,0,2,0,0,0,0,2,0,0,1,2,1,0,0,2,1,0,4
69,-16.799999237060547,1,4,53.62318840579711,50.0,20,5,4,2,1,3,18,2,1,3,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,1,0,0,0,1
69,-25.200000762939453,1,6,62.31884057971014,66.66666666666666,21,5,5,3,2,3,17,1,0,2,0,1,0,1,2,1,0,1,1,1,0,0,0,3,2,0,0,2,0,1,0,2,1,0,0,0,0,0,1
69,-24.399999618530273,1,5,65.21739130434783,80.0,21,5,5,2,1,4,19,3,1,1,0,1,0,1,2,3,0,0,0,0,0,0,1,5,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
69,-19.799999237060547,1,5,62.31884057971014,80.0,23,6,7,2,4,3,19,1,0,2,1,0,0,0,0,3,0,2,1,1,0,0,1,2,1,0,0,1,1,0,1,3,1,0,1,0,0,0,0
69,-23.899999618530273,1,4,60.86956521739131,75.0,23,7,5,3,1,4,16,2,0,2,0,0,0,2,0,3,0,0,0,1,0,0,0,2,2,0,2,0,0,2,0,2,1,0,0,0,0,1,1
69,-9.600000381469727,1,6,56.52173913043478,33.33333333333333,11,4,3,3,1,2,10,1,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,4,1,3,0,0,0,0,0,6
70,-11.199999809265137,1,8,58.57142857142858,75.0,16,5,4,4,1,3,13,0,2,0,0,0,0,0,3,3,1,0,0,1,0,0,0,0,1,1,0,1,0,1,3,2,1,1,0,0,0,0,2
70,-22.399999618530273,1,4,67.14285714285714,50.0,21,6,5,4,1,4,18,1,0,1,0,0,0,0,2,4,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,4,1,2,0,0,0,2,0
70,-26.799999237060547,1,5,74.28571428571429,60.0,20,6,6,3,3,3,16,1,0,0,0,0,0,0,2,1,1,0,1,0,1,0,1,2,0,0,0,3,0,2,1,3,0,0,1,1,1,1,0
70,-22.399999618530273,1,7,60.0,42.857142857142854,22,8,5,4,4,1,18,0,0,1,0,1,0,1,0,4,1,0,0,1,0,0,0,1,0,1,2,1,0,3,1,2,0,2,0,1,0,0,0
70,-26.899999618530273,1,6,72.85714285714285,66.66666666666666,22,6,6,3,3,3,18,0,0,0,0,0,0,0,0,4,1,0,0,4,1,0,2,1,0,0,0,0,0,0,0,3,1,1,3,0,0,0,2
70,-30.299999237060547,1,12,72.85714285714285,66.66666666666666,19,6,3,11,1,2,13,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0,2,0,1,6
111,-16.399999618530273,1,17,44.14414414414414,58.82352941176471,30,6,7,3,1,6,24,2,0,0,0,3,0,0,4,0,1,0,0,2,0,0,1,9,1,1,0,1,0,1,4,0,2,1,1,1,0,0,2
113,-41.900001525878906,1,7,57.52212389380531,71.42857142857143,34,7,7,5,3,4,30,3,1,0,0,1,0,2,2,5,1,3,1,2,0,1,2,3,1,0,0,1,0,0,1,2,2,0,0,1,0,1,1
113,-34.79999923706055,1,5,62.83185840707964,80.0,35,10,9,5,3,6,27,3,1,0,1,1,0,1,2,2,2,0,0,0,0,0,2,6,1,0,1,1,0,0,1,3,3,3,0,0,0,2,1
113,-39.0,1,4,66.3716814159292,75.0,33,6,9,7,5,4,28,0,0,2,3,1,0,1,5,6,1,0,0,4,0,0,0,1,2,0,0,0,0,1,1,3,2,1,2,0,0,0,1
113,-33.099998474121094,1,4,61.06194690265486,50.0,33,6,8,15,2,6,29,0,2,2,1,1,0,2,4,4,2,0,0,2,0,0,0,3,1,2,0,1,0,0,1,4,1,0,0,1,0,2,1
113,-26.899999618530273,1,13,63.716814159292035,46.15384615384615,27,6,7,10,2,5,19,2,2,3,1,3,0,1,6,6,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,2,0,2,2
78,-29.600000381469727,1,5,67.94871794871796,60.0,25,6,6,5,3,3,16,1,0,0,0,0,0,0,2,3,0,0,1,4,0,0,0,3,0,1,0,3,0,1,1,2,1,1,1,0,0,0,1
78,-32.599998474121094,1,7,58.97435897435898,71.42857142857143,24,7,4,4,2,2,21,3,1,0,0,0,0,2,3,2,1,1,0,1,0,1,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
78,-23.799999237060547,1,4,56.41025641025641,50.0,21,8,4,7,0,4,17,2,2,2,1,0,0,2,3,2,0,0,0,0,0,0,0,2,1,1,0,2,0,0,2,2,0,0,0,0,0,1,1
78,-21.600000381469727,1,15,70.51282051282051,66.66666666666666,18,4,5,4,3,2,16,2,0,1,1,1,0,1,2,2,1,0,0,1,0,0,2,1,0,0,1,0,0,1,2,1,1,1,0,1,0,0,3
78,-25.299999237060547,1,3,67.94871794871796,66.66666666666666,22,6,5,3,1,4,19,2,0,2,0,0,0,0,1,2,0,0,0,2,0,0,0,1,1,1,1,0,0,2,3,3,1,1,1,1,0,0,1
78,-24.0,1,3,65.38461538461539,66.66666666666666,25,5,5,9,0,5,22,2,0,1,0,0,0,0,2,5,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,3,0,1,1,0,0,2,2
78,-20.899999618530273,1,8,58.97435897435898,75.0,21,5,6,3,3,3,17,1,0,1,1,0,0,1,2,5,2,0,0,2,1,0,1,1,0,1,0,0,0,0,1,1,0,2,0,1,0,0,2
78,-24.299999237060547,1,6,69.23076923076923,66.66666666666666,26,6,7,3,4,3,20,1,1,2,0,0,0,3,0,5,0,0,1,2,0,0,0,2,0,0,1,1,0,0,0,0,2,1,2,1,0,0,1
78,-22.200000762939453,1,5,65.38461538461539,60.0,21,5,7,9,4,3,17,1,1,0,5,0,0,0,2,2,1,0,0,2,0,0,2,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,2
78,-33.20000076293945,1,4,65.38461538461539,50.0,24,6,5,6,0,5,16,1,0,1,1,0,0,0,1,2,1,1,0,5,0,2,1,1,0,1,0,0,0,0,0,3,3,0,0,1,0,0,1
78,-21.0,1,4,56.41025641025641,50.0,18,7,4,7,2,2,15,2,1,2,0,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,6,2,1,0,0,1,0,0,1
78,-27.799999237060547,1,8,65.38461538461539,62.5,22,8,5,9,2,3,17,1,0,0,0,0,0,2,4,4,0,2,0,2,0,0,0,3,0,0,1,0,0,0,2,0,0,0,1,4,0,0,0
78,-22.5,1,4,62.82051282051282,50.0,25,5,8,5,2,6,21,2,1,1,0,0,0,1,0,4,1,0,2,2,1,0,0,1,0,2,0,2,0,0,1,2,0,1,0,0,0,1,1
78,-16.899999618530273,1,8,64.1025641025641,75.0,15,4,4,5,3,1,13,2,2,1,0,0,0,2,4,1,2,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,5
78,-22.399999618530273,1,5,61.53846153846154,40.0,25,4,8,10,3,5,22,1,1,1,5,1,0,0,3,4,1,0,1,2,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0
78,-6.0,1,11,64.1025641025641,54.54545454545454,10,5,2,6,0,2,7,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,1,0,0,0,2,13
78,-15.800000190734863,1,7,61.53846153846154,71.42857142857143,15,5,3,15,1,2,13,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,0,0,1,0,2,11
78,-9.800000190734863,1,4,57.692307692307686,75.0,12,6,2,14,1,1,9,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,1,1,0,1,0,1,9
78,-6.0,1,5,51.28205128205128,20.0,11,4,3,14,1,2,9,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,1,1,4,0,0,0,1,8
78,-9.800000190734863,1,11,53.84615384615385,54.54545454545454,10,6,1,1,0,1,8,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,1,0,2,13
78,-25.799999237060547,1,7,65.38461538461539,71.42857142857143,22,6,6,5,3,3,14,0,1,0,1,1,0,2,2,1,1,1,2,0,0,1,0,2,0,0,0,1,0,1,1,3,1,0,0,2,0,1,1
66,-18.600000381469727,1,4,62.121212121212125,50.0,15,8,2,3,0,2,14,1,0,0,0,0,0,1,2,2,3,0,0,1,0,0,1,1,1,1,0,0,0,1,4,1,0,0,0,1,0,0,1
67,-13.699999809265137,1,5,50.74626865671642,40.0,16,6,3,5,0,3,12,2,0,1,0,0,0,0,5,1,2,1,0,0,0,0,0,1,0,1,0,0,0,1,2,4,0,0,0,0,0,0,1
67,-8.800000190734863,1,3,47.76119402985074,66.66666666666666,13,5,3,8,1,2,8,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,2,0,2,1,1,4
67,-17.899999618530273,1,4,49.25373134328358,50.0,20,6,4,2,0,4,16,4,2,0,1,0,0,2,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
88,-29.0,1,7,69.31818181818183,42.857142857142854,27,6,8,1,4,4,19,0,1,0,1,0,0,0,1,5,2,1,0,3,0,0,0,1,1,1,1,1,0,1,1,2,0,0,2,1,0,1,2
88,-22.799999237060547,1,3,64.77272727272727,100.0,25,4,7,4,3,4,18,1,2,0,1,0,0,1,2,3,2,0,0,1,0,1,0,4,2,0,0,1,0,0,3,1,0,0,1,0,0,1,2
88,-27.600000381469727,1,3,57.95454545454546,33.33333333333333,25,6,6,2,3,3,18,2,0,0,2,0,0,1,2,3,1,0,0,0,0,0,0,3,2,0,2,0,0,1,2,1,1,0,1,1,0,1,3
86,-20.0,1,5,62.7906976744186,40.0,23,5,7,7,3,4,21,2,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,2,1,1,2,1,0,2,0,0,1,2,1,1,0,0,6
56,-20.100000381469727,1,4,71.42857142857143,50.0,18,6,4,1,0,4,16,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,0,1,0,1,1
56,-14.300000190734863,1,4,60.71428571428571,50.0,12,4,3,3,1,2,10,1,0,0,0,0,0,0,2,4,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
56,-21.100000381469727,1,4,67.85714285714286,75.0,15,8,3,3,1,2,14,2,0,0,0,0,0,2,0,1,0,2,0,2,0,0,1,2,0,1,2,0,0,1,1,0,0,1,0,0,0,0,0
56,-26.399999618530273,1,4,75.0,75.0,19,8,3,2,1,2,14,0,0,1,0,0,0,2,0,6,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0
56,-10.5,1,3,53.57142857142857,33.33333333333333,15,5,5,3,2,3,13,1,0,1,1,1,0,4,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0
56,-16.299999237060547,1,8,62.5,50.0,12,5,2,2,2,0,10,1,0,1,0,1,0,0,2,3,0,1,0,2,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2
56,-13.399999618530273,1,8,58.92857142857143,37.5,14,5,5,3,3,2,10,0,0,0,1,0,0,1,2,2,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2
53,-6.300000190734863,1,5,58.490566037735846,20.0,12,6,2,9,0,2,9,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,2,3
108,-13.800000190734863,1,20,50.0,50.0,14,4,3,5,1,2,14,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,1,0,1,0,0,0,2,9,2,0,1,0,0,0,2,6
108,-19.299999237060547,1,3,46.2962962962963,0.0,29,6,6,7,1,5,22,2,1,2,1,2,0,0,4,2,1,0,0,2,0,0,1,4,2,0,0,2,0,1,3,2,0,1,1,0,0,0,2
108,-19.0,1,4,44.44444444444444,50.0,28,6,6,5,1,5,28,2,3,0,0,0,0,0,1,1,1,0,0,2,0,0,2,2,1,1,0,3,0,2,3,4,0,1,0,2,0,1,4
108,-11.899999618530273,1,5,43.51851851851852,40.0,14,6,2,10,1,1,12,0,1,1,0,0,0,0,4,2,1,0,0,1,0,1,0,2,0,2,0,1,0,1,8,0,0,0,0,1,0,1,9
71,-18.299999237060547,1,3,49.29577464788733,66.66666666666666,20,6,3,6,0,3,15,0,0,0,0,2,0,0,2,2,1,0,0,3,0,0,1,2,0,1,0,1,0,0,0,2,0,2,1,0,0,1,2
69,-15.699999809265137,1,3,46.3768115942029,66.66666666666666,18,6,4,5,1,3,13,1,1,1,0,1,0,0,3,2,0,0,0,0,0,0,0,3,2,1,0,1,0,0,2,1,0,0,1,0,0,1,2
69,-20.399999618530273,1,5,59.42028985507246,40.0,18,5,4,5,0,4,15,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2,1,1,2,0,0,4,5,3,0,0,0,0,0,0,0
69,-13.100000381469727,1,15,47.82608695652174,40.0,18,6,4,2,2,2,15,0,1,0,0,1,0,1,2,3,2,0,1,0,0,0,2,1,0,0,1,2,0,0,2,2,0,1,0,0,0,0,1
69,-16.299999237060547,1,11,49.275362318840585,36.36363636363637,17,8,3,3,1,2,14,2,1,1,1,0,0,0,1,2,0,0,0,2,0,1,1,1,1,0,0,0,0,1,5,2,0,0,0,0,0,0,1
69,-5.699999809265137,1,13,26.08695652173913,30.76923076923077,10,5,1,6,0,1,7,1,1,0,0,0,0,0,9,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,0,0,0,1,0,0,2
74,-11.399999618530273,1,3,41.891891891891895,0.0,18,5,3,10,1,2,15,2,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,2,2,0,0,0,2,1,0,0,1,0,1,0,1,3
74,-20.100000381469727,1,8,44.5945945945946,62.5,13,7,1,1,1,0,10,4,1,0,0,0,0,0,4,2,0,1,0,1,0,0,4,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,1
74,-19.299999237060547,1,6,54.054054054054056,33.33333333333333,18,5,5,4,2,3,17,1,1,0,1,0,0,1,0,3,3,2,0,1,0,0,0,0,0,1,0,0,0,1,5,2,0,0,0,0,0,1,1
74,-23.899999618530273,1,3,47.2972972972973,33.33333333333333,25,10,3,4,1,2,18,2,0,0,0,1,0,1,1,4,0,1,0,0,0,0,0,4,1,0,0,2,0,0,1,2,1,1,0,0,0,1,1
74,-15.199999809265137,1,5,43.24324324324324,80.0,17,6,4,10,1,3,14,1,0,0,0,1,0,0,1,2,1,0,0,1,1,0,0,2,0,2,0,0,0,0,5,2,1,0,0,0,0,1,3
74,-9.5,1,8,51.35135135135135,50.0,14,4,4,4,1,3,13,1,1,0,0,0,0,1,3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,5,2,0,2,0,2,0,0,2
82,-23.700000762939453,1,8,52.4390243902439,50.0,21,6,4,9,1,3,15,2,0,1,0,0,0,0,2,3,1,0,0,2,0,1,1,3,0,0,0,0,0,0,5,2,0,0,0,2,0,0,2
82,-16.700000762939453,1,6,52.4390243902439,50.0,19,7,4,16,0,4,15,0,2,0,0,0,0,2,1,3,0,0,0,0,0,0,3,2,0,1,1,0,0,0,2,4,0,0,0,1,0,0,5
106,-15.800000190734863,1,4,41.509433962264154,25.0,26,5,8,9,3,5,21,0,1,0,0,0,0,0,2,0,1,0,0,3,0,0,0,4,0,0,2,3,0,1,6,4,0,2,0,2,1,0,3
106,-14.100000381469727,1,5,40.56603773584906,20.0,23,6,5,5,1,4,19,1,1,1,0,1,0,1,1,2,0,0,0,1,0,0,0,4,0,3,0,0,0,1,9,2,1,2,1,0,0,1,2
69,-15.5,1,6,46.3768115942029,33.33333333333333,19,6,4,4,2,2,14,1,0,0,0,1,0,0,1,3,1,0,0,1,0,0,0,2,2,0,2,0,0,2,4,1,0,1,0,0,0,0,1
69,-6.099999904632568,1,7,52.17391304347826,42.857142857142854,12,5,2,5,0,2,7,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,5,1,1,2,0,0,0,1,4
69,-9.800000190734863,1,5,43.47826086956522,40.0,15,5,3,3,1,2,12,0,0,0,0,0,0,2,2,1,1,0,0,1,0,0,1,4,1,2,0,1,0,0,3,1,0,0,0,0,0,0,3
